carbon_percent,chromium_percent,manganese_percent,silicon_percent,nickel_percent,cobalt_percent,molybdenum_percent,tungsten_percent,niobium_percent,aluminium_percent,phosphorous_percent,copper_percent,titanium_percent,tantalum_percent,hafnium_percent,rhenium_percent,vanadium_percent,boron_percent,nitrogen_percent,oxygen_percent,sulphur_percent,yield_strength,uts,elongation,reduction_area
0.01,9,0.08,0.12,8.5,0.01,3.25,0,0.01,0.9,0,0,0.23,0,0,0,0.01,0,0,0,0,1462.7,1533,12,0
0.02,7.4,0.06,0.08,10.3,0.01,3.25,0,0.01,0.91,0,0,0.23,0,0,0,0.01,0,0,0,0,1555.8,1598.5,12,0
0,10.4,0.12,0.08,9.2,0.01,1.97,0,0.01,0.26,0,0,0.21,0,0,0,0.01,0,0,0,0,1207.8,1223.7,16,0
0.02,0.01,0.01,0.01,17.9,0.01,3.1,0,0.01,0.07,0,0,1.4,0,0,0,0.9,0,0,0,0,1730.2,1819.5,10,0
0.03,10.7,0.01,0.01,10.3,0.01,0.02,0,0.01,0.21,0,0,0.31,0,0,0,0.01,0,0,0,0,1125,1217.5,15.4,0
0.03,0.01,0.01,0.01,18.1,0.01,2.2,0,0.01,0.1,0,0,2.5,0,0,0,0.01,0,0,0,0,2006,2130,5,0
0.03,0.01,0.01,0.01,18.1,0.01,2.2,0,0.01,0.11,0,0,2.5,0,0,0,0.01,0,0,0,0,2005.5,2129.5,5,0
0.01,0.01,0.06,2.58,17.8,0.01,0.02,0,0.01,0.05,0,0,0.07,0,0,0,0.01,0,0,0,0,1309.1,1374.6,16,0
0.01,9.8,0.12,0.08,10,0.01,1.7,0,0.01,0.2,0,0,0.19,0,0,0,0.01,0,0,0,0,1087,1130.2,15.4,0
0.01,7.7,0.05,0.1,10.4,0.01,3.07,0,0.01,0.67,0,0,0.2,0,0,0,0.01,0,0,0,0,1475.8,1529.6,16,0
0.01,0.01,0.01,0.01,17.8,0.01,3.1,0.33,0.01,0.05,0,0,1.1,0,0,0,1,0,0,0,0,1688.1,1750.1,12,0
0.03,0.01,0.01,0.01,17.3,0.01,0.02,0,2.5,0.1,0,0,1.07,0,0,0,1.8,0,0,0,0,1730.2,1771.4,8,0
0.38,7.43,0.18,0.01,0.01,4.91,9.67,0,0.01,0.03,0,0,0,0,0,0,0.96,0,0,0,0,1577.8,1943,3,0
0.4,9.69,0.18,0.01,0.01,4.87,5.84,0,0.01,0.03,0,0,0,0,0,0,0.96,0,0,0,0,1798.3,2135.9,6,0
0.02,0.01,0.1,2.02,18.4,0.01,0.02,0,0.01,0.03,0,0,0,0,0,0,0.01,0,0,0,0,1298.8,1343.6,15,0
0.01,7.6,0.05,0.09,10.3,0.01,3.05,0,0.01,0.52,0,0,0.2,0,0,0,0.01,0,0,0,0,1383.5,1424.9,15,0
0.02,0.01,0.01,0.01,17.5,0.01,0.02,0,0.01,0.09,0,0,2.06,0,0,0,1.9,0,0,0,0,1730.2,1943.5,6,0
0.01,5.32,0.05,0.06,12.95,0.01,2.93,0,0.01,0.51,0,0,0.2,0,0,0,0.01,0,0,0,0,1404.2,1429,15,0
0.01,0.01,0.03,0.01,18.11,0.01,3.07,0,0.01,0.09,0,0,1.41,0,0,0,0.01,0,0,0,0,1641.2,1709.9,10.7,0
0.01,0.01,0.02,0.01,18.2,0.01,3.06,0,0.01,0.09,0,0,1.26,0,0,0,0.01,0,0,0,0,1599.4,1670.1,12.5,0
0.29,1.02,0.01,0.01,10.46,7.17,2,1.28,0.01,0.03,0,0,0.01,0,0,0,0.1,0,0,0,0,1683,1990,14,0
0,0.01,0.01,0.01,18.1,0.01,3.1,0,0.01,0.05,0,0,1.4,0,0,0,0.01,0,0,0,0,1716.3,1833.4,13,0
0.03,0.01,0.01,0.01,18.5,0.01,0.02,3,0.01,0.1,0,0,1.4,0,0,0,0.01,0,0,0,0,1600,1650,8,0
0,7.5,0.07,0.08,10.5,0.01,3.3,0,0.01,0.21,0,0,0.23,0,0,0,0.01,0,0,0,0,1263.6,1279.5,16,0
0.01,7.95,0.04,0.1,10.2,0.01,3.08,0,0.01,0.08,0,0,0.05,0,0,0,0.01,0,0,0,0,1061.7,1079,18,0
0.01,8.9,0.08,0.12,8.35,0.01,3.25,0,0.01,0.25,0,0,0.2,0,0,0,0.01,0,0,0,0,1169.2,1181.6,18,0
0.01,7.8,0.06,0.05,10.2,0.01,3.2,0,0.01,0.06,0,0,0.1,0,0,0,0.01,0,0,0,0,1036.9,1054.9,19,0
0.03,8.9,0.07,0.04,8.45,0.01,3.25,0,0.01,0.15,0,0,0.23,0,0,0,0.01,0,0,0,0,1150.6,1168.5,17,0
0.01,0.01,0.01,0.01,18.1,0.01,1,0,0.01,0.08,0,0,1.8,0,0,0,0.01,0,0,0,0,1737.2,1840.3,9,0
0.02,4.98,0.21,0.19,12.26,0.01,2.97,0,0.01,0.23,0,0,0.14,0,0,0,0.01,0,0,0,0,1194,1223.7,15,0
0.01,4.65,0.08,0.05,12.11,0.01,3.13,0,0.01,0.57,0,0,0.2,0,0,0,0.01,0,0,0,0,1390.4,1413.8,15,0
0.01,0.01,2.5,0.02,18,0.01,0.02,0,0.01,0.05,0,0,0.04,0,0,0,0.01,0,0,0,0,1471.1,1522.7,12,0
0.01,4.8,0.05,0.12,12.16,0.01,2.99,0,0.01,0.4,0,0,0.19,0,0,0,0.01,0,0,0,0,1272.6,1318.1,17.5,0
0.01,0.01,0.01,0.01,17.4,0.01,1.44,0,0.01,0.08,0,0,1.9,0,0,0,0.01,0,0,0,0,1392.4,1640.4,12,0
0.01,0.01,0.01,0.01,17.1,0.01,2,0,0.01,0.07,0,0,1.82,0,0,0,0.01,0,0,0,0,1874.6,1971.2,10,0
0.02,0.01,0.01,0.01,17.8,0.01,0.64,0,0.01,0.08,0,0,2.03,0,0,0,0.01,0,0,0,0,1730.2,1854.2,10,0
0.01,4.67,0.06,0.03,12.14,0.01,3.17,0,0.01,0.47,0,0,0.19,0,0,0,0.01,0,0,0,0,1390.4,1413.8,15,0
0.01,4.87,0.1,0.18,12.08,0.01,2.97,0,0.01,0.25,0,0,0.15,0,0,0,0.01,0,0,0,0,1230.6,1262.2,16,0
0.01,5,0.02,0.03,12.16,0.01,3,0,0.01,0.31,0,0,0.21,0,0,0,0.01,0,0,0,0,1309.8,1345.6,15,0
0.02,0.01,0.01,0.01,17.9,0.01,0.3,0,0.01,0.1,0,0,1.95,0,0,0,0.01,0,0,0,0,1674.6,1778.3,9,0
0.02,4.73,0.08,0.04,12.08,0.01,3.15,0,0.01,0.38,0,0,0.23,0,0,0,0.01,0,0,0,0,1243.6,1267.1,17,0
0.01,4.86,0.05,0.06,11.6,0.01,2.95,0,0.01,0.58,0,0,0.22,0,0,0,0.01,0,0,0,0,1437.3,1459.3,16,0
0.01,4.77,0.03,0.11,12.21,0.01,3.03,0,0.01,0.26,0,0,0.2,0,0,0,0.01,0,0,0,0,1216.8,1249.8,17,0
0.37,7.41,0.18,0.01,0.01,4.88,6.85,0,0.01,0.03,0,0,0,0,0,0,0.96,0,0,0,0,1784.5,2129,5,0
0,5.01,0.04,0.06,11.83,0.01,2.98,0,0.01,0.39,0,0,0.2,0,0,0,0.01,0,0,0,0,1324.3,1351.8,16,0
0.01,0.01,0.04,1.87,16.7,0.01,0.02,0,0.01,0.05,0,0,0.08,0,0,0,0.01,0,0,0,0,1188.5,1223,18,0
0.01,4.7,0.08,0.04,12.2,0.01,3.13,0,0.01,0.26,0,0,0.19,0,0,0,0.01,0,0,0,0,1212.6,1244.3,18,0
0.36,7.72,0.21,0.01,0.01,4.93,5.71,0,0.01,0.03,0,0,0,0,0,0,1.15,0,0,0,0,1819,2135.9,6,0
0.37,7.19,0.23,0.01,0.01,4.99,5.71,0,0.78,0.03,0,0,0,0,0,0,1.1,0,0,0,0,1340.1,1998.1,10,0
0,4.81,0.05,0.06,11.5,0.01,2.95,0,0.01,0.66,0,0,0.2,0,0,0,0.01,0,0,0,0,1451.7,1494.4,16,0
0.35,7.15,0.23,0.01,0.01,4.9,5.78,1.54,0.01,0.03,0,0,0,0,0,0,1.02,0,0,0,0,1688.1,2039.4,6,0
0.01,4.57,0.07,0.04,12.05,0.01,3.12,0,0.01,0.34,0,0,0.18,0,0,0,0.01,0,0,0,0,1254,1286.4,16,0
0.01,0.01,1.72,0.02,18.1,0.01,0.02,0,0.01,0.05,0,0,0.06,0,0,0,0.01,0,0,0,0,1136.9,1192,8,0
0.36,7.11,0.17,0.01,0.01,5.03,0.25,9.18,0.01,0.03,0,0,0,0,0,0,1.08,0,0,0,0,1681.2,2032.6,2,0
0.01,4.62,0.05,0.11,12.08,0.01,2.79,0,0.01,0.21,0,0,0.2,0,0,0,0.01,0,0,0,0,1167.2,1220.9,17.5,0
0.43,7.14,0.21,0.01,0.01,4.99,5.62,0,0.01,0.03,0,0,0,0,0,0,1.02,0,0,0,0,1736.3,2039.4,6,0
0.02,0.01,0.01,0.01,15.7,0.01,2,0,0.01,0.1,0,0,1.98,0,0,0,0.01,0,0,0,0,1723.2,1847.2,10,0
0.39,6.99,0.22,0.01,0.01,4.9,5.75,0,0.01,0.03,0,0,0,0,0,0,1.08,0,0,0,0,1688.1,1998.1,8,0
0.02,4.7,0.07,0.11,10.2,0.01,3.1,0,0.01,0.7,0,0,0.22,0,0,0,0.01,0,0,0,0,1420,1455.9,12,0
0.4,7.41,0.14,0.01,0.01,4.83,5.75,0,0.01,0.03,0,0,0,0,0,0,0.56,0,0,0,0,1805.2,2101.5,4,0
0.02,4.83,0.07,0.1,10.2,0.01,3.2,0,0.01,0.52,0,0,0.24,0,0,0,0.01,0,0,0,0,1304.3,1338.7,14,0
0.36,6.55,0.23,0.01,0.01,5.1,5.75,0,0.41,0.03,0,0,0,0,0,0,0.86,0,0,0,0,1653.6,1963.7,6,0
0.02,0.01,0.01,0.01,15.3,0.01,1.4,0,0.01,0.12,0,0,2.1,0,0,0,0.01,0,0,0,0,1792.2,1916.2,4,0
0.38,7.39,0.19,0.01,0.01,4.88,5.75,0,0.01,0.03,0,0,0,0,0,0,0.06,0,0,0,0,1564,1887.9,8,0
0.11,11.9,0.68,0.25,2.38,0.01,1.76,0,0.01,0.03,0,0,0,0,0,0,0.33,0,0.02,0,0,1021,1128.8,23.6,0
0.32,6.61,0.23,0.01,0.01,4.9,5.75,0,0.01,0.03,0,0,0,0,0,0,0.92,0,0,0,0,1681.2,1984.3,8,0
0.01,4.72,0.06,0.08,10.1,0.01,3.13,0,0.01,0.25,0,0,0.23,0,0,0,0.01,0,0,0,0,1172,1198.2,16,0
0.38,7.27,0.18,0.01,0.01,4.9,3.77,0,0.01,0.03,0,0,0,0,0,0,0.96,0,0,0,0,1722.5,1998.1,5,0
0,5.15,0.06,0.05,10.2,0.01,3.2,0,0.01,0.03,0,0,0.09,0,0,0,0.01,0,0,0,0,1019,1019,19,0
0.37,5.2,0.17,0.01,0.01,4.88,5.84,0,0.91,0.03,0,0,0,0,0,0,1.05,0,0,0,0,1860.3,2156.6,3,0
0.41,6.99,0.19,0.01,0.01,0.02,5.84,0,0.01,0.03,0,0,0,0,0,0,0.92,0,0,0,0,1812.1,2087.7,2,0
0.27,0.41,0.27,0.01,8.28,3.9,0.49,0,0.01,0.03,0,0,0,0,0,0,0.07,0,0,0,0,1139.7,1236.3,15.4,0
0.08,0,0.4,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0.05,165,295,30,55
0.08,0,0.4,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0.05,285,330,20,45
0.1,0,0.5,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0.05,170,305,30,55
0.1,0,0.5,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0.05,285,340,20,45
0.13,0,0.5,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0.05,180,325,28,50
0.13,0,0.5,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0.05,305,365,20,40
0.15,0,0.6,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0.05,185,330,28,50
0.15,0,0.6,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0.05,310,370,19,40
0.18,0,0.6,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0.05,190,345,28,50
0.18,0,0.6,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0.05,325,385,18,40
0.18,0,0.9,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0.05,205,380,25,50
0.18,0,0.9,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0.05,350,420,18,40
0.2,0,0.6,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0.05,200,365,26,50
0.2,0,0.6,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0.05,340,405,18,40
0.2,0,0.9,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0.05,220,400,25,50
0.2,0,0.9,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0.05,370,440,15,40
0.2,0,1,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0.05,225,405,25,50
0.2,0,1,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0.05,380,455,15,40
0.23,0,0.6,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0.05,205,380,25,50
0.23,0,0.6,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0.05,350,420,15,40
0.23,0,0.9,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0.05,230,420,24,48
0.23,0,0.9,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0.05,395,470,15,40
0.23,0,1,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0.05,235,425,23,47
0.23,0,1,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0.05,400,475,15,40
0.25,0,0.6,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0.05,215,385,25,50
0.25,0,0.6,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0.05,360,425,15,40
0.28,0,0.6,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0.05,220,400,25,50
0.28,0,0.6,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0.05,370,440,15,40
0.28,0,0.9,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0.05,240,440,24,49
0.28,0,0.9,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0.05,415,490,15,40
0.34,0,0.9,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0.05,260,470,20,42
0.34,0,0.9,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0.05,440,525,12,35
0.38,0,0.9,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0.05,270,495,18,40
0.38,0,0.9,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0.05,460,550,12,35
0.38,0,1,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0.05,280,510,18,40
0.38,0,1,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0.05,475,565,12,35
0.42,0,0.9,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0.05,285,515,18,40
0.42,0,0.9,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0.05,485,570,12,35
0.44,0,1,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0.05,300,545,16,40
0.44,0,1,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0.05,510,605,12,35
0.44,0,0.9,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0.05,290,525,18,40
0.44,0,0.9,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0.05,490,585,12,35
0.47,0,0.9,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0.05,305,550,16,40
0.47,0,0.9,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0.05,515,615,12,35
0.47,0,0.9,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0.05,505,585,12,45
0.47,0,1,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0.05,310,565,16,40
0.47,0,1,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0.05,530,625,12,35
0.47,0,1,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0.05,515,600,12,45
0.5,0,0.6,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0.05,305,550,16,40
0.5,0,0.9,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0.05,310,565,16,40
0.5,0,0.9,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0.05,530,625,12,35
0.5,0,0.9,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0.05,505,585,12,45
0.5,0,1,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0.05,325,585,15,40
0.5,0,1,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0.05,545,650,12,35
0.5,0,1,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0.05,515,620,12,45
0.53,0,0.9,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0.05,330,600,15,35
0.53,0,0.9,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0.05,560,670,10,30
0.53,0,0.9,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0.05,530,635,10,40
0.55,0,0.9,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0.05,340,620,15,35
0.55,0,0.9,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0.05,580,690,10,30
0.55,0,0.9,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0.05,550,655,10,40
0.6,0,0.9,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0.05,355,650,12,30
0.6,0,0.9,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0.05,560,660,10,40
0.65,0,0.9,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0.05,370,675,12,30
0.65,0,0.9,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0.05,485,620,10,45
0.7,0,0.8,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0.05,370,670,12,30
0.7,0,0.8,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0.05,475,615,10,45
0.7,0,0.9,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0.05,380,690,12,30
0.7,0,0.9,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0.05,490,635,10,45
0.75,0,0.9,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0.05,385,705,12,30
0.75,0,0.9,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0.05,495,640,10,45
0.8,0,0.8,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0.05,400,725,12,30
0.8,0,0.8,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0.05,505,650,10,40
0.85,0,0.6,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0.05,380,690,12,30
0.85,0,0.6,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0.05,500,650,10,40
0.88,0,0.9,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0.05,425,770,10,25
0.88,0,0.9,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0.05,515,675,10,40
0.93,0,0.9,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0.05,450,820,10,25
0.93,0,0.9,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0.05,530,690,10,40
0.95,0,1,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0.05,460,835,10,25
0.95,0,1,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0.05,540,695,10,40
0.93,0,0.5,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0.05,425,770,10,25
0.93,0,0.5,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0.05,510,670,10,40
0.98,0,0.9,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0.05,460,840,10,25
0.98,0,0.9,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0.05,540,695,10,40
1.03,0,0.5,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0.05,455,825,10,25
1.03,0,0.5,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0.05,525,680,10,40
0.13,0,0.8,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0.13,190,345,30,50
0.13,0,0.8,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0.13,325,385,20,40
0.13,0,0.9,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0.13,190,345,30,50
0.13,0,0.9,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0.13,325,385,20,40
0.2,0,1.3,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0.13,235,425,23,47
0.2,0,1.3,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0.13,400,475,15,40
0.2,0,1.6,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0.13,250,450,23,47
0.2,0,1.6,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0.13,420,495,15,40
0.2,0,1.3,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0.33,235,425,23,47
0.2,0,1.3,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0.33,400,475,15,40
0.34,0,1.65,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0.13,315,570,16,40
0.34,0,1.65,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0.13,530,635,12,35
0.39,0,1.65,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0.13,330,605,15,35
0.39,0,1.65,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0.13,565,675,10,30
0.44,0,1,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0.13,300,545,16,40
0.44,0,1,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0.13,510,605,12,35
0.45,0,1.65,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0.13,355,650,15,35
0.45,0,1.65,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0.13,605,725,10,30
0.48,0,1.65,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0.33,365,670,15,35
0.48,0,1.65,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0.33,620,745,10,30
0.49,0,1,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0.07,325,585,15,40
0.49,0,1,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0.07,550,650,12,35
0.49,0,1,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0.13,325,585,15,40
0.49,0,1,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0.13,550,650,12,35
0.55,0,1,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0.13,350,635,15,35
0.55,0,1,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0.13,595,705,10,30
0.13,0,0.12,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0.15,230,380,25,45
0.13,0,0.12,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0.15,400,515,10,35
0.13,0,0.12,0,0,0,0,0,0,0,0.16,0,0,0,0,0,0,0,0,0,0.23,230,385,25,45
0.13,0,0.12,0,0,0,0,0,0,0,0.16,0,0,0,0,0,0,0,0,0,0.23,415,540,10,35
0.13,0,0.12,0,0,0,0,0,0,0,0.24,0,0,0,0,0,0,0,0,0,0.33,230,385,25,45
0.13,0,0.12,0,0,0,0,0,0,0,0.24,0,0,0,0,0,0,0,0,0,0.33,415,540,10,35
0.015,0,1.15,0,0,0,0,0,0,0,0.09,0,0,0,0,0,0,0,0,0,0.35,235,395,22,45
0.015,0,1.15,0,0,0,0,0,0,0,0.09,0,0,0,0,0,0,0,0,0,0.35,415,540,10,35
0.43,0,1.9,0,0,0,0,0,0,0,0.035,0,0,0,0,0,0,0,0,0,0.04,558,834,22,63
0.43,0,1.9,0,0,0,0,0,0,0,0.035,0,0,0,0,0,0,0,0,0,0.04,434,703,25.5,57
0.25,0,1.65,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0.05,285,510,20,42
0.25,0,1.65,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0.05,475,565,12,35
0.29,0,1.5,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0.05,285,515,18,40
0.29,0,1.5,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0.05,485,570,12,35
0.37,0,1.5,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0.05,315,570,16,40
0.37,0,1.5,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0.05,535,635,12,35
0.44,0,1.65,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0.05,350,635,15,40
0.44,0,1.65,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0.05,600,705,10,30
0.44,0,1.65,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0.05,550,650,10,45
0.51,0,1.65,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0.05,360,650,15,30
0.51,0,1.65,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0.05,605,710,10,28
0.51,0,1.65,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0.05,585,655,10,35
0.52,0,1.4,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0.05,365,660,14,33
0.52,0,1.4,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0.05,615,735,10,28
0.52,0,1.4,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0.05,540,645,10,35
0.55,0,1.5,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0.05,410,745,12,30
0.55,0,1.5,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0.05,570,675,10,40
0.43,0.75,0.9,0.35,1.4,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0.04,600,889,19.7,57
0.43,0.75,0.9,0.35,1.4,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0.04,420,690,24.5,51
0.33,0,0.6,0,0,0,0,0,0,0,0.035,0,0,0,0,0,0,0,0,0,0.04,435,670,25.5,59.5
